RT	subject	target	block	coherence	condition	response	session	idx
0.20049262046799998	29	1	6	0.27	Neutral	1.0	3	29030681
0.201112031937	29	0	6	0.03	Neutral	0.0	3	29030682
0.300480127335	29	1	6	0.03	Neutral	0.0	3	29030683
0.436029911041	29	0	6	0.03	Neutral	0.0	3	29030684
0.16929221153299998	29	1	6	0.81	Neutral	1.0	3	29030685
0.119903087616	29	1	6	0.09	Neutral	1.0	3	29030686
0.250550270081	29	0	6	0.81	Neutral	0.0	3	29030687
0.135440826416	29	1	6	0.27	Neutral	1.0	3	29030688
	29	0	6	0.27	Neutral		3	29030689
	29	0	6	0.81	Neutral		3	29030690
0.117640733719	29	0	6	0.81	Neutral	0.0	3	29030691
0.135665893555	29	0	6	0.03	Neutral	0.0	3	29030692
0.218819856644	29	1	6	0.27	Neutral	1.0	3	29030693
0.118849039078	29	0	6	0.09	Neutral	0.0	3	29030694
0.102206230164	29	0	6	0.03	Neutral	0.0	3	29030695
0.0855329036713	29	1	6	0.81	Neutral	1.0	3	29030696
0.38593792915299996	29	1	6	0.03	Neutral	1.0	3	29030697
0.284455299377	29	1	6	0.27	Neutral	1.0	3	29030698
0.0844342708588	29	1	6	0.81	Neutral	1.0	3	29030699
0.7190442085269999	30	0	1	0.81	Repetitive	0.0	1	30010101
0.6353993415829999	30	1	1	0.27	Repetitive	1.0	1	30010102
0.702459096909	30	1	1	0.81	Repetitive	1.0	1	30010103
0.301757335663	30	0	1	0.09	Repetitive	0.0	1	30010104
0.619247674942	30	0	1	0.03	Repetitive	0.0	1	30010105
0.36762738227799996	30	1	1	0.09	Repetitive	1.0	1	30010106
0.268887996674	30	1	1	0.81	Repetitive	1.0	1	30010107
0.617740869522	30	1	1	0.09	Repetitive	0.0	1	30010108
0.302287340164	30	1	1	0.0	Repetitive	0.0	1	30010109
0.250953674316	30	1	1	0.03	Repetitive	0.0	1	30010110
0.100983381271	30	1	1	0.09	Repetitive	0.0	1	30010111
0.48593378067000004	30	1	1	0.0	Repetitive	0.0	1	30010112
	30	1	1	0.27	Repetitive		1	30010113
0.43481516838100004	30	1	1	0.81	Repetitive	1.0	1	30010114
0.402704954147	30	1	1	0.81	Repetitive	1.0	1	30010115
0.5020244121549999	30	1	1	0.09	Repetitive	0.0	1	30010116
0.450956106186	30	1	1	0.09	Repetitive	1.0	1	30010117
0.285979032516	30	1	1	0.0	Repetitive	0.0	1	30010118
0.402315378189	30	0	1	0.81	Repetitive	0.0	1	30010119
	30	1	1	0.81	Repetitive		1	30010120
	30	0	1	0.03	Repetitive		1	30010121
0.13428020477299998	30	0	1	0.27	Repetitive	0.0	1	30010122
0.33587002754199996	30	0	1	0.0	Repetitive	1.0	1	30010123
0.302131175995	30	0	1	0.27	Repetitive	0.0	1	30010124
0.502114295959	30	0	1	0.03	Repetitive	0.0	1	30010125
0.267201900482	30	0	1	0.81	Repetitive	0.0	1	30010126
0.21772551536600002	30	1	1	0.09	Repetitive	0.0	1	30010127
0.46872520446800003	30	1	1	0.03	Repetitive	1.0	1	30010128
0.15117430687	30	1	1	0.03	Repetitive	0.0	1	30010129
0.267836332321	30	0	1	0.27	Repetitive	0.0	1	30010130
0.385494947433	30	0	1	0.81	Repetitive	0.0	1	30010131
0.36928081512500005	30	0	1	0.03	Repetitive	1.0	1	30010132
0.23568797111499998	30	1	1	0.03	Repetitive	0.0	1	30010133
0.219382286072	30	1	1	0.81	Repetitive	1.0	1	30010134
0.218047618866	30	0	1	0.03	Repetitive	0.0	1	30010135
0.46719527244599995	30	0	1	0.03	Repetitive	1.0	1	30010136
0.36939311027500005	30	0	1	0.09	Repetitive	0.0	1	30010137
0.385615110397	30	0	1	0.27	Repetitive	0.0	1	30010138
0.185144901276	30	0	1	0.03	Repetitive	0.0	1	30010139
0.119235992432	30	0	1	0.09	Repetitive	0.0	1	30010140
0.217600822449	30	0	1	0.81	Repetitive	0.0	1	30010141
0.31879234314	30	0	1	0.27	Repetitive	0.0	1	30010142
0.417161226273	30	1	1	0.81	Repetitive	1.0	1	30010143
0.434410095215	30	1	1	0.09	Repetitive	0.0	1	30010144
0.102162122726	30	1	1	0.27	Repetitive	1.0	1	30010145
0.252182245255	30	1	1	0.03	Repetitive	0.0	1	30010146
0.43383860588100004	30	1	1	0.03	Repetitive	0.0	1	30010147
0.402748823166	30	1	1	0.03	Repetitive	1.0	1	30010148
0.48442411422700005	30	1	1	0.27	Repetitive	1.0	1	30010149
0.535140991211	30	1	1	0.09	Repetitive	1.0	1	30010150
0.28587436676	30	1	1	0.81	Repetitive	1.0	1	30010151
0.118924379349	30	1	1	0.03	Repetitive	1.0	1	30010152
0.31778144836399996	30	1	1	0.0	Repetitive	0.0	1	30010153
0.119223117828	30	1	1	0.27	Repetitive	1.0	1	30010154
0.41718506813	30	1	1	0.09	Repetitive	0.0	1	30010155
0.518957138062	30	1	1	0.09	Repetitive	1.0	1	30010156
0.386086940765	30	1	1	0.09	Repetitive	1.0	1	30010157
0.284332036972	30	0	1	0.03	Repetitive	0.0	1	30010158
0.201917648315	30	1	1	0.09	Repetitive	1.0	1	30010159
0.41767930984499996	30	1	1	0.27	Repetitive	1.0	1	30010160
1.10110425949	30	1	1	0.09	Repetitive	1.0	1	30010161
0.21928048133900002	30	1	1	0.27	Repetitive	1.0	1	30010162
0.335987329483	30	1	1	0.81	Repetitive	1.0	1	30010163
0.119293212891	30	1	1	0.81	Repetitive	1.0	1	30010164
0.31764960289	30	1	1	0.27	Repetitive	1.0	1	30010165
0.167634248734	30	1	1	0.09	Repetitive	0.0	1	30010166
0.33527350425700003	30	1	1	0.27	Repetitive	1.0	1	30010167
0.252499341965	30	1	1	0.03	Repetitive	0.0	1	30010168
0.28569865226700003	30	1	1	0.03	Repetitive	1.0	1	30010169
0.650503396988	30	1	1	0.0	Repetitive	1.0	1	30010170
0.41719841957099996	30	1	1	0.81	Repetitive	1.0	1	30010171
0.16864919662500003	30	1	1	0.27	Repetitive	1.0	1	30010172
0.25276446342500003	30	1	1	0.27	Repetitive	1.0	1	30010173
0.484446287155	30	0	1	0.03	Repetitive	0.0	1	30010174
0.367873907089	30	0	1	0.03	Repetitive	0.0	1	30010175
0.317954540253	30	1	1	0.81	Repetitive	1.0	1	30010176
0.185098171234	30	1	1	0.0	Repetitive	0.0	1	30010177
0.0676591396332	30	0	1	0.27	Repetitive	0.0	1	30010178
0.08588337898250001	30	0	1	0.81	Repetitive	0.0	1	30010179
0.368582010269	30	1	1	0.03	Repetitive	0.0	1	30010180
0.30234503745999997	30	1	1	0.0	Repetitive	1.0	1	30010181
0.468203306198	30	1	1	0.0	Repetitive	0.0	1	30010182
0.384599924088	30	1	1	0.81	Repetitive	1.0	1	30010183
0.0188391208649	30	1	1	0.81	Repetitive	1.0	1	30010184
0.8005101680760001	30	1	1	0.09	Repetitive	1.0	1	30010185
0.301022768021	30	1	1	0.81	Repetitive	1.0	1	30010186
0.6691930294039999	30	1	1	0.27	Repetitive	1.0	1	30010187
0.334306955338	30	1	1	0.81	Repetitive	1.0	1	30010188
0.351529359818	30	1	1	0.0	Repetitive	1.0	1	30010189
0.18431019783	30	1	1	0.03	Repetitive	0.0	1	30010190
0.567273616791	30	0	1	0.0	Repetitive	0.0	1	30010191
0.533879756927	30	0	1	0.09	Repetitive	1.0	1	30010192
0.219218492508	30	1	1	0.27	Repetitive	1.0	1	30010193
0.0671548843384	30	1	1	0.27	Repetitive	1.0	1	30010194
0.350940227509	30	1	1	0.27	Repetitive	1.0	1	30010195
0.252595186234	30	1	1	0.09	Repetitive	0.0	1	30010196
0.319222688675	30	1	1	0.09	Repetitive	1.0	1	30010197
0.350946426392	30	1	1	0.27	Repetitive	1.0	1	30010198
0.368713855743	30	1	1	0.09	Repetitive	1.0	1	30010199
0.30205821991	30	0	2	0.09	Neutral	0.0	1	30010201
0.269448280334	30	1	2	0.0	Neutral	0.0	1	30010202
0.235942363739	30	0	2	0.09	Neutral	0.0	1	30010203
0.100509881973	30	0	2	0.03	Neutral	0.0	1	30010204
0.0676591396332	30	1	2	0.27	Neutral	1.0	1	30010205
0.18385481834399997	30	1	2	0.09	Neutral	0.0	1	30010206
0.302055358887	30	1	2	0.03	Neutral	0.0	1	30010207
0.217164516449	30	1	2	0.81	Neutral	1.0	1	30010208
0.36789393424999994	30	0	2	0.09	Neutral	0.0	1	30010209
0.252374172211	30	0	2	0.27	Neutral	0.0	1	30010210
0.30047917366	30	0	2	0.0	Neutral	1.0	1	30010211
0.151963233948	30	0	2	0.27	Neutral	0.0	1	30010212
0.302113294601	30	1	2	0.03	Neutral	0.0	1	30010213
0.117244958878	30	1	2	0.81	Neutral	1.0	1	30010214
0.0676612854004	30	1	2	0.81	Neutral	1.0	1	30010215
0.268995046616	30	1	2	0.81	Neutral	1.0	1	30010216
	30	1	2	0.09	Neutral		1	30010217
	30	1	2	0.81	Neutral		1	30010218
0.535592794418	30	0	2	0.03	Neutral	1.0	1	30010219
0.417825460434	30	0	2	0.09	Neutral	0.0	1	30010220
0.185557603836	30	1	2	0.27	Neutral	1.0	1	30010221
0.385590791702	30	1	2	0.81	Neutral	1.0	1	30010222
0.619050741196	30	0	2	0.0	Neutral	0.0	1	30010223
0.218767166138	30	1	2	0.03	Neutral	0.0	1	30010224
0.502501726151	30	1	2	0.09	Neutral	1.0	1	30010225
0.352022409439	30	0	2	0.0	Neutral	1.0	1	30010226
0.200954437256	30	0	2	0.27	Neutral	0.0	1	30010227
0.351181745529	30	0	2	0.03	Neutral	0.0	1	30010228
0.301411867142	30	1	2	0.27	Neutral	1.0	1	30010229
0.500547647476	30	0	2	0.27	Neutral	0.0	1	30010230
0.30116033554099997	30	0	2	0.0	Neutral	0.0	1	30010231
0.36767745018	30	0	2	0.03	Neutral	0.0	1	30010232
	30	1	2	0.27	Neutral		1	30010233
0.051459789276099996	30	0	2	0.27	Neutral	0.0	1	30010234
0.16940617561299998	30	1	2	0.27	Neutral	1.0	1	30010235
0.250961780548	30	1	2	0.27	Neutral	1.0	1	30010236
0.0851900577545	30	1	2	0.81	Neutral	1.0	1	30010237
0.18579411506700003	30	1	2	0.0	Neutral	0.0	1	30010238
0.302523136139	30	1	2	0.27	Neutral	1.0	1	30010239
0.33499979972800004	30	1	2	0.03	Neutral	1.0	1	30010240
0.334289073944	30	0	2	0.81	Neutral	0.0	1	30010241
0.36914110183700005	30	1	2	0.27	Neutral	1.0	1	30010242
0.302411556244	30	0	2	0.0	Neutral	0.0	1	30010243
0.285737037659	30	0	2	0.03	Neutral	0.0	1	30010244
0.901480674744	30	1	2	0.03	Neutral	1.0	1	30010245
	30	1	2	0.0	Neutral		1	30010246
0.219341754913	30	1	2	0.81	Neutral	1.0	1	30010247
0.352408885956	30	0	2	0.0	Neutral	0.0	1	30010248
0.302690982819	30	1	2	0.03	Neutral	0.0	1	30010249
0.0850529670715	30	1	2	0.09	Neutral	1.0	1	30010250
0.234341621399	30	0	2	0.27	Neutral	0.0	1	30010251
0.150995492935	30	1	2	0.27	Neutral	1.0	1	30010252
0.117768764496	30	0	2	0.81	Neutral	0.0	1	30010253
0.319133281708	30	1	2	0.81	Neutral	1.0	1	30010254
0.35046911239600004	30	1	2	0.03	Neutral	0.0	1	30010255
0.152604579926	30	1	2	0.09	Neutral	1.0	1	30010256
0.269173622131	30	0	2	0.09	Neutral	0.0	1	30010257
0.235370635986	30	1	2	0.09	Neutral	1.0	1	30010258
0.30096411705	30	0	2	0.81	Neutral	0.0	1	30010259
0.36973428726199997	30	1	2	0.03	Neutral	1.0	1	30010260
0.285392284393	30	0	2	0.03	Neutral	0.0	1	30010261
0.184626579285	30	0	2	0.03	Neutral	0.0	1	30010262
0.319132328033	30	1	2	0.09	Neutral	1.0	1	30010263
0.233834266663	30	0	2	0.03	Neutral	0.0	1	30010264
0.28585100174	30	0	2	0.81	Neutral	0.0	1	30010265
0.285293579102	30	1	2	0.03	Neutral	0.0	1	30010266
0.319331884384	30	1	2	0.09	Neutral	0.0	1	30010267
0.317638158798	30	0	2	0.03	Neutral	1.0	1	30010268
0.31922721862799996	30	1	2	0.09	Neutral	0.0	1	30010269
0.48523402214100003	30	1	2	0.09	Neutral	1.0	1	30010270
0.51860499382	30	0	2	0.27	Neutral	0.0	1	30010271
0.252814292908	30	0	2	0.81	Neutral	0.0	1	30010272
0.21934962272599998	30	0	2	0.09	Neutral	0.0	1	30010273
0.13435387611400001	30	1	2	0.03	Neutral	0.0	1	30010274
0.317629098892	30	0	2	0.27	Neutral	0.0	1	30010275
0.26763224601700003	30	1	2	0.81	Neutral	1.0	1	30010276
0.517177581787	30	0	2	0.03	Neutral	0.0	1	30010277
0.401341438293	30	1	2	0.27	Neutral	1.0	1	30010278
0.202230930328	30	0	2	0.27	Neutral	0.0	1	30010279
0.284343719482	30	1	2	0.03	Neutral	1.0	1	30010280
0.219218015671	30	0	2	0.09	Neutral	0.0	1	30010281
0.284317493439	30	0	2	0.27	Neutral	0.0	1	30010282
0.352113485336	30	0	2	0.03	Neutral	0.0	1	30010283
0.36943387985200005	30	0	2	0.27	Neutral	0.0	1	30010284
0.269103527069	30	0	2	0.81	Neutral	0.0	1	30010285
0.636070013046	30	0	2	0.09	Neutral	0.0	1	30010286
0.335920095444	30	1	2	0.09	Neutral	1.0	1	30010287
0.0844070911407	30	1	2	0.27	Neutral	1.0	1	30010288
0.185930252075	30	0	2	0.81	Neutral	0.0	1	30010289
0.367626190186	30	1	2	0.81	Neutral	1.0	1	30010290
0.652506828308	30	1	2	0.09	Neutral	1.0	1	30010291
0.317641019821	30	1	2	0.0	Neutral	0.0	1	30010292
0.23511791229200002	30	0	2	0.81	Neutral	0.0	1	30010293
0.169220209122	30	1	2	0.81	Neutral	1.0	1	30010294
0.267657756805	30	0	2	0.09	Neutral	0.0	1	30010295
0.319365262985	30	1	2	0.0	Neutral	0.0	1	30010296
0.234350204468	30	0	2	0.09	Neutral	0.0	1	30010297
	30	0	2	0.81	Neutral		1	30010298
0.0356612205505	30	0	2	0.81	Neutral	0.0	1	30010299
0.502861022949	30	1	3	0.27	Repetitive	1.0	1	30010301
0.0677609443665	30	1	3	0.81	Repetitive	1.0	1	30010302
0.28384447097800003	30	1	3	0.03	Repetitive	1.0	1	30010303
0.183853387833	30	1	3	0.03	Repetitive	1.0	1	30010304
0.31905651092500004	30	1	3	0.81	Repetitive	1.0	1	30010305
0.30234670639	30	0	3	0.0	Repetitive	0.0	1	30010306
0.117632389069	30	1	3	0.81	Repetitive	1.0	1	30010307
0.301306724548	30	1	3	0.81	Repetitive	1.0	1	30010308
	30	0	3	0.81	Repetitive		1	30010309
0.285185575485	30	1	3	0.0	Repetitive	0.0	1	30010310
0.169301271439	30	1	3	0.27	Repetitive	1.0	1	30010311
0.367604970932	30	1	3	0.27	Repetitive	1.0	1	30010312
0.250495672226	30	1	3	0.81	Repetitive	1.0	1	30010313
0.268270730972	30	1	3	0.09	Repetitive	0.0	1	30010314
	30	1	3	0.81	Repetitive		1	30010315
	30	0	3	0.03	Repetitive		1	30010316
0.23437166214000002	30	0	3	0.27	Repetitive	0.0	1	30010317
0.33566331863399995	30	0	3	0.0	Repetitive	0.0	1	30010318
0.269284486771	30	0	3	0.81	Repetitive	0.0	1	30010319
0.0352721214294	30	0	3	0.81	Repetitive	0.0	1	30010320
0.06771540641780001	30	0	3	0.03	Repetitive	0.0	1	30010321
0.118814468384	30	1	3	0.03	Repetitive	1.0	1	30010322
0.0188887119293	30	1	3	0.03	Repetitive	1.0	1	30010323
0.152359724045	30	1	3	0.0	Repetitive	1.0	1	30010324
0.135578870773	30	1	3	0.27	Repetitive	1.0	1	30010325
0.185636520386	30	1	3	0.03	Repetitive	0.0	1	30010326
0.235487699509	30	1	3	0.09	Repetitive	0.0	1	30010327
0.717600107193	30	0	3	0.27	Repetitive	1.0	1	30010328
0.26870417594900003	30	0	3	0.03	Repetitive	0.0	1	30010329
0.019337892532299998	30	0	3	0.81	Repetitive	0.0	1	30010330
0.200494527817	30	0	3	0.81	Repetitive	0.0	1	30010331
0.135595560074	30	0	3	0.09	Repetitive	0.0	1	30010332
	30	0	3	0.0	Repetitive		1	30010333
0.067191362381	30	0	3	0.81	Repetitive	0.0	1	30010334
0.41807913780199996	30	0	3	0.03	Repetitive	0.0	1	30010335
0.118725299835	30	0	3	0.27	Repetitive	0.0	1	30010336
0.28434419632	30	0	3	0.27	Repetitive	0.0	1	30010337
0.0676081180573	30	0	3	0.27	Repetitive	0.0	1	30010338
0.219299077988	30	1	3	0.03	Repetitive	0.0	1	30010339
0.10060977935799999	30	1	3	0.81	Repetitive	1.0	1	30010340
0.08531284332280001	30	1	3	0.09	Repetitive	1.0	1	30010341
0.052161931991600005	30	0	3	0.09	Repetitive	0.0	1	30010342
0.0338871479034	30	0	3	0.09	Repetitive	1.0	1	30010343
0.050989151001	30	1	3	0.27	Repetitive	1.0	1	30010344
0.13383102417	30	0	3	0.03	Repetitive	0.0	1	30010345
0.05269265174869999	30	0	3	0.09	Repetitive	0.0	1	30010346
0.184305906296	30	0	3	0.03	Repetitive	0.0	1	30010347
0.118819475174	30	1	3	0.27	Repetitive	1.0	1	30010348
	30	1	3	0.27	Repetitive		1	30010349
	30	1	3	0.27	Repetitive		1	30010350
0.35096120834399996	30	1	3	0.03	Repetitive	1.0	1	30010351
0.46719956398	30	1	3	0.09	Repetitive	0.0	1	30010352
0.384284496307	30	1	3	0.81	Repetitive	1.0	1	30010353
0.218943119049	30	1	3	0.81	Repetitive	1.0	1	30010354
	30	1	3	0.81	Repetitive		1	30010355
0.169412851334	30	1	3	0.09	Repetitive	0.0	1	30010356
0.801435470581	30	0	3	0.03	Repetitive	1.0	1	30010357
0.08525824546810001	30	0	3	0.27	Repetitive	0.0	1	30010358
0.167742967606	30	0	3	0.0	Repetitive	0.0	1	30010359
0.134393930435	30	0	3	0.81	Repetitive	0.0	1	30010360
0.15283274650599998	30	0	3	0.09	Repetitive	0.0	1	30010361
0.350526094437	30	0	3	0.27	Repetitive	0.0	1	30010362
0.13593173027	30	0	3	0.09	Repetitive	0.0	1	30010363
0.117649316788	30	1	3	0.0	Repetitive	0.0	1	30010364
0.35211110115099997	30	0	3	0.03	Repetitive	0.0	1	30010365
0.150496482849	30	0	3	0.03	Repetitive	0.0	1	30010366
0.202522277832	30	0	3	0.27	Repetitive	0.0	1	30010367
0.08617830276489999	30	0	3	0.03	Repetitive	0.0	1	30010368
	30	0	3	0.81	Repetitive		1	30010369
0.23508286476100002	30	0	3	0.09	Repetitive	0.0	1	30010370
0.16765499115000002	30	0	3	0.0	Repetitive	1.0	1	30010371
0.184322357178	30	0	3	0.09	Repetitive	0.0	1	30010372
	30	0	3	0.81	Repetitive		1	30010373
0.0526440143585	30	0	3	0.81	Repetitive	0.0	1	30010374
0.0684063434601	30	0	3	0.03	Repetitive	0.0	1	30010375
0.068247795105	30	1	3	0.27	Repetitive	1.0	1	30010376
0.117909431458	30	0	3	0.0	Repetitive	0.0	1	30010377
0.000993967056274	30	1	3	0.09	Repetitive	1.0	1	30010378
0.36783337593099996	30	1	3	0.27	Repetitive	1.0	1	30010379
0.21761631965599998	30	1	3	0.27	Repetitive	1.0	1	30010380
0.150969028473	30	1	3	0.09	Repetitive	1.0	1	30010381
0.419158220291	30	0	3	0.09	Repetitive	0.0	1	30010382
0.033899307251	30	0	3	0.09	Repetitive	0.0	1	30010383
0.452560901642	30	0	3	0.27	Repetitive	0.0	1	30010384
0.234474897385	30	1	3	0.03	Repetitive	0.0	1	30010385
0.135687351227	30	1	3	0.03	Repetitive	0.0	1	30010386
	30	1	3	0.27	Repetitive		1	30010387
0.0190925598145	30	0	3	0.09	Repetitive	0.0	1	30010388
0.252141237259	30	0	3	0.09	Repetitive	0.0	1	30010389
0.150504827499	30	1	3	0.0	Repetitive	0.0	1	30010390
0.334944486618	30	1	3	0.81	Repetitive	1.0	1	30010391
0.302447795868	30	1	3	0.81	Repetitive	1.0	1	30010392
0.35210132598899996	30	0	3	0.03	Repetitive	1.0	1	30010393
0.28476190567	30	0	3	0.27	Repetitive	0.0	1	30010394
0.219082593918	30	0	3	0.09	Repetitive	0.0	1	30010395
0.218618869781	30	0	3	0.09	Repetitive	0.0	1	30010396
0.469027042389	30	0	3	0.0	Repetitive	0.0	1	30010397
0.33431816101100004	30	0	3	0.03	Repetitive	0.0	1	30010398
0.350980520248	30	0	3	0.09	Repetitive	0.0	1	30010399
0.18408489227299998	30	0	4	0.27	Alternating	0.0	1	30010401
0.06896090507510001	30	1	4	0.81	Alternating	1.0	1	30010402
0.0176396369934	30	0	4	0.81	Alternating	0.0	1	30010403
0.13579273223899999	30	0	4	0.03	Alternating	0.0	1	30010404
	30	1	4	0.09	Alternating		1	30010405
0.135790109634	30	0	4	0.81	Alternating	0.0	1	30010406
0.0195007324219	30	1	4	0.81	Alternating	1.0	1	30010407
0.06921601295469999	30	0	4	0.27	Alternating	0.0	1	30010408
0.117729187012	30	1	4	0.09	Alternating	1.0	1	30010409
	30	0	4	0.03	Alternating		1	30010410
0.0353674888611	30	1	4	0.03	Alternating	1.0	1	30010411
0.184445381165	30	0	4	0.81	Alternating	0.0	1	30010412
0.301051855087	30	1	4	0.03	Alternating	1.0	1	30010413
0.283879518509	30	0	4	0.03	Alternating	0.0	1	30010414
0.10139203071599999	30	1	4	0.09	Alternating	1.0	1	30010415
	30	1	4	0.03	Alternating		1	30010416
0.151029348373	30	0	4	0.03	Alternating	0.0	1	30010417
0.251002550125	30	1	4	0.09	Alternating	1.0	1	30010418
	30	0	4	0.81	Alternating		1	30010419
0.335776329041	30	1	4	0.0	Alternating	1.0	1	30010420
0.269043922424	30	1	4	0.09	Alternating	1.0	1	30010421
0.285826921463	30	0	4	0.27	Alternating	0.0	1	30010422
0.35228252410899996	30	0	4	0.27	Alternating	0.0	1	30010423
0.08562064170839999	30	1	4	0.27	Alternating	1.0	1	30010424
0.0343112945557	30	0	4	0.03	Alternating	0.0	1	30010425
0.501008033752	30	1	4	0.09	Alternating	1.0	1	30010426
0.135857820511	30	1	4	0.0	Alternating	1.0	1	30010427
0.300950050354	30	0	4	0.81	Alternating	0.0	1	30010428
0.4019947052	30	1	4	0.0	Alternating	0.0	1	30010429
0.23604822158799998	30	0	4	0.09	Alternating	0.0	1	30010430
0.369131803513	30	1	4	0.0	Alternating	0.0	1	30010431
0.15115833282500002	30	0	4	0.03	Alternating	0.0	1	30010432
	30	1	4	0.27	Alternating		1	30010433
0.384611606598	30	0	4	0.03	Alternating	1.0	1	30010434
0.468945503235	30	1	4	0.09	Alternating	0.0	1	30010435
0.202119827271	30	0	4	0.27	Alternating	0.0	1	30010436
0.35194635391199997	30	1	4	0.81	Alternating	1.0	1	30010437
0.135247707367	30	0	4	0.81	Alternating	0.0	1	30010438
0.0358729362488	30	1	4	0.81	Alternating	1.0	1	30010439
0.75271487236	30	0	4	0.27	Alternating	0.0	1	30010440
0.283846855164	30	1	4	0.81	Alternating	1.0	1	30010441
0.36802482605	30	0	4	0.09	Alternating	0.0	1	30010442
0.38516283035300003	30	1	4	0.0	Alternating	0.0	1	30010443
0.850969076157	30	1	4	0.03	Alternating	1.0	1	30010444
0.334316968918	30	1	4	0.09	Alternating	1.0	1	30010445
0.25155949592599997	30	0	4	0.0	Alternating	0.0	1	30010446
0.284437894821	30	0	4	0.27	Alternating	0.0	1	30010447
0.50235748291	30	1	4	0.0	Alternating	0.0	1	30010448
0.31869316101100004	30	0	4	0.27	Alternating	0.0	1	30010449
0.251177310944	30	1	4	0.81	Alternating	1.0	1	30010450
0.335528850555	30	1	4	0.27	Alternating	1.0	1	30010451
0.235591888428	30	0	4	0.03	Alternating	0.0	1	30010452
0.217157125473	30	0	4	0.27	Alternating	0.0	1	30010453
0.61759519577	30	0	4	0.09	Alternating	0.0	1	30010454
0.336124897003	30	1	4	0.81	Alternating	1.0	1	30010455
0.452752351761	30	0	4	0.27	Alternating	0.0	1	30010456
0.21762800216699998	30	1	4	0.81	Alternating	1.0	1	30010457
0.236028432846	30	0	4	0.81	Alternating	0.0	1	30010458
0.285671472549	30	1	4	0.27	Alternating	1.0	1	30010459
0.100484132767	30	0	4	0.81	Alternating	0.0	1	30010460
0.45112538337700003	30	1	4	0.09	Alternating	1.0	1	30010461
0.41715764999399996	30	0	4	0.0	Alternating	0.0	1	30010462
0.968637704849	30	1	4	0.09	Alternating	0.0	1	30010463
0.533836364746	30	0	4	0.81	Alternating	0.0	1	30010464
0.41922593116800005	30	1	4	0.09	Alternating	1.0	1	30010465
0.400985956192	30	1	4	0.81	Alternating	1.0	1	30010466
0.36782002449	30	0	4	0.0	Alternating	0.0	1	30010467
0.318866014481	30	1	4	0.09	Alternating	1.0	1	30010468
0.13566780090299999	30	0	4	0.09	Alternating	0.0	1	30010469
0.301093101501	30	1	4	0.0	Alternating	0.0	1	30010470
0.43538928031900004	30	1	4	0.81	Alternating	1.0	1	30010471
0.468662261963	30	0	4	0.27	Alternating	0.0	1	30010472
0.269572496414	30	1	4	0.81	Alternating	1.0	1	30010473
0.0671501159668	30	1	4	0.03	Alternating	0.0	1	30010474
0.401087999344	30	1	4	0.09	Alternating	0.0	1	30010475
0.468819141388	30	0	4	0.27	Alternating	0.0	1	30010476
0.300965070724	30	0	4	0.03	Alternating	0.0	1	30010477
0.23577833175700003	30	1	4	0.27	Alternating	1.0	1	30010478
0.48581218719499997	30	0	4	0.03	Alternating	0.0	1	30010479
0.0676553249359	30	0	4	0.09	Alternating	0.0	1	30010480
0.318864107132	30	1	4	0.03	Alternating	0.0	1	30010481
0.333914995193	30	0	4	0.27	Alternating	0.0	1	30010482
0.0691714286804	30	1	4	0.09	Alternating	1.0	1	30010483
0.0195276737213	30	0	4	0.03	Alternating	0.0	1	30010484
	30	1	4	0.27	Alternating		1	30010485
0.384359359741	30	0	4	0.03	Alternating	1.0	1	30010486
0.167687654495	30	1	4	0.03	Alternating	0.0	1	30010487
0.25151848793000003	30	1	4	0.81	Alternating	1.0	1	30010488
0.317833423615	30	0	4	0.03	Alternating	0.0	1	30010489
0.267714500427	30	1	4	0.09	Alternating	1.0	1	30010490
0.118351221085	30	0	4	0.03	Alternating	0.0	1	30010491
0.183841705322	30	0	4	0.27	Alternating	0.0	1	30010492
0.302593231201	30	1	4	0.81	Alternating	1.0	1	30010493
0.202771186829	30	0	4	0.27	Alternating	0.0	1	30010494
0.267152309418	30	1	4	0.09	Alternating	1.0	1	30010495
0.302400112152	30	0	4	0.0	Alternating	0.0	1	30010496
0.36890411377	30	1	4	0.03	Alternating	1.0	1	30010497
0.319021224976	30	0	4	0.09	Alternating	0.0	1	30010498
0.352301836014	30	0	4	0.27	Alternating	0.0	1	30010499
0.185046434402	30	0	5	0.27	Alternating	0.0	1	30010501
	30	1	5	0.27	Alternating		1	30010502
0.201930046082	30	0	5	0.03	Alternating	0.0	1	30010503
0.450478553772	30	0	5	0.03	Alternating	0.0	1	30010504
0.251842021942	30	1	5	0.0	Alternating	0.0	1	30010505
0.234309673309	30	0	5	0.27	Alternating	0.0	1	30010506
0.0010817050933800002	30	1	5	0.27	Alternating	1.0	1	30010507
0.051991224288900004	30	0	5	0.27	Alternating	0.0	1	30010508
0.200963973999	30	1	5	0.03	Alternating	0.0	1	30010509
0.617683887482	30	1	5	0.27	Alternating	1.0	1	30010510
0.351576328278	30	0	5	0.03	Alternating	0.0	1	30010511
0.16918611526500002	30	1	5	0.03	Alternating	0.0	1	30010512
0.252764225006	30	0	5	0.0	Alternating	1.0	1	30010513
0.234398841858	30	1	5	0.81	Alternating	1.0	1	30010514
0.25093460083	30	0	5	0.09	Alternating	0.0	1	30010515
0.269268512726	30	0	5	0.27	Alternating	0.0	1	30010516
0.10110735893200001	30	1	5	0.27	Alternating	1.0	1	30010517
